age,annual_income,employment_years,employment_type,home_ownership,credit_score,existing_debt,loan_amount,loan_term_months,loan_purpose,num_credit_lines,num_late_payments,has_bankruptcy,debt_to_income,approved
55,33923.65,35.1,Self-Employed,RENT,546.0,3372.64,8581.71,36,business,0,0,0,0.352,1
45,44676.13,26.0,Salaried,RENT,754.0,12158.73,12505.24,48,medical,13,1,1,0.552,1
21,74939.27,0.0,Salaried,OWN,764.0,20488.63,13941.12,12,business,6,1,0,0.459,1
65,34565.74,42.2,Salaried,OWN,671.0,12049.76,14129.48,36,home_improvement,13,1,0,0.757,1
63,72715.19,40.5,Salaried,RENT,628.0,31093.35,49407.92,36,car,3,3,0,1.107,0
47,73947.8,24.8,Self-Employed,OWN,706.0,14004.88,31508.99,48,car,10,0,0,0.615,1
54,83073.25,36.7,Self-Employed,RENT,631.0,33376.95,13602.9,24,debt_consolidation,12,2,0,0.566,1
38,52589.43,6.6,Self-Employed,MORTGAGE,465.0,23641.49,10192.84,24,education,3,1,0,0.643,1
59,247862.53,37.1,Self-Employed,MORTGAGE,701.0,128292.13,80453.64,36,debt_consolidation,11,4,0,0.842,1
41,83055.71,18.7,Unemployed,RENT,730.0,27017.07,9707.44,36,medical,2,1,0,0.442,1
69,57666.91,41.5,Self-Employed,MORTGAGE,780.0,15778.56,26578.18,24,home_improvement,10,2,0,0.735,0
21,31635.58,1.7,Unemployed,RENT,584.0,5656.83,21215.45,48,car,14,1,0,0.849,0
26,46698.65,1.1,Salaried,RENT,670.0,1454.76,13300.67,36,home_improvement,4,2,0,0.316,1
68,100023.81,44.6,Salaried,RENT,672.0,20835.66,41532.56,36,home_improvement,14,1,0,0.624,1
33,115239.44,18.4,Salaried,RENT,658.0,30751.72,36209.14,36,car,10,1,0,0.581,1
34,102658.64,16.0,Salaried,MORTGAGE,660.0,23978.61,28136.11,36,business,7,0,0,0.508,1
59,72590.99,39.3,Self-Employed,MORTGAGE,653.0,24656.09,31788.7,48,debt_consolidation,4,1,0,0.778,1
27,26164.79,6.5,Self-Employed,MORTGAGE,669.0,833.98,6994.87,48,debt_consolidation,8,0,0,0.299,1
44,62541.21,21.3,Salaried,RENT,717.0,13928.17,14904.82,48,home_improvement,14,0,0,0.461,1
32,26351.98,18.0,Salaried,RENT,760.0,14472.91,2006.49,36,medical,0,1,0,0.625,1
28,23301.3,9.2,Salaried,RENT,582.0,9305.14,9621.52,36,medical,12,3,0,0.812,0
68,55247.55,43.0,Salaried,RENT,634.0,18918.34,33888.95,24,medical,2,0,0,0.956,1
28,63678.34,0.4,Self-Employed,MORTGAGE,612.0,19651.29,34479.39,36,medical,13,1,0,0.85,0
22,77009.84,2.3,Salaried,RENT,599.0,15031.18,53783.57,60,home_improvement,8,0,1,0.894,0
53,62853.89,30.8,Salaried,RENT,505.0,0.0,16662.37,24,education,13,3,0,0.265,0
63,63945.92,35.3,Salaried,MORTGAGE,652.0,20371.21,36459.53,24,car,2,1,0,0.889,1
24,29961.66,3.7,Retired,OWN,693.0,0.0,5377.32,48,medical,0,2,0,0.179,0
54,46514.14,30.9,Retired,MORTGAGE,636.0,9357.09,25203.77,36,education,7,0,0,0.743,1
46,23073.54,26.1,Salaried,MORTGAGE,649.0,5755.72,16816.86,60,business,11,1,0,0.978,0
61,18003.39,40.8,Salaried,OWN,688.0,3293.21,8995.87,12,medical,11,0,0,0.683,1
24,70991.92,0.0,Retired,MORTGAGE,777.0,40870.58,51991.81,60,business,11,1,0,1.308,1
68,33638.88,48.5,Unemployed,MORTGAGE,612.0,17615.05,9427.42,48,business,12,0,0,0.804,0
50,75830.0,26.0,Self-Employed,MORTGAGE,545.0,30705.22,28296.25,48,car,11,1,0,0.778,0
61,85320.82,37.3,Self-Employed,MORTGAGE,642.0,9487.76,18502.95,36,car,12,1,0,0.328,1
36,35966.43,11.9,Self-Employed,OWN,820.0,19357.57,14636.83,36,home_improvement,2,3,0,0.945,0
67,65851.37,49.5,Self-Employed,RENT,546.0,22576.84,29892.23,12,car,3,2,0,0.797,1
50,35221.84,26.9,Unemployed,MORTGAGE,709.0,3828.72,14272.14,48,home_improvement,0,2,0,0.514,1
24,19478.38,7.5,Self-Employed,RENT,754.0,4965.19,5944.26,24,car,6,0,0,0.56,0
65,52138.28,50.1,Self-Employed,MORTGAGE,437.0,20531.34,15738.3,24,business,3,1,0,0.696,1
59,38737.49,34.0,Retired,OWN,687.0,6204.51,18169.2,24,home_improvement,9,2,0,0.629,0
33,39338.36,0.0,Retired,OWN,704.0,10663.84,14482.13,60,business,8,1,0,0.639,1
46,131619.64,28.2,Salaried,MORTGAGE,626.0,39153.09,22327.88,24,debt_consolidation,8,4,0,0.467,1
38,22858.34,14.6,Retired,RENT,592.0,1940.03,500.0,36,debt_consolidation,9,1,0,0.107,1
46,59363.54,20.5,Salaried,RENT,597.0,12435.83,16675.36,48,business,14,4,0,0.49,0
68,29809.92,43.6,Salaried,MORTGAGE,620.0,2867.14,3682.9,60,education,1,0,0,0.22,1
64,77198.14,40.3,Salaried,RENT,623.0,29358.47,17978.37,48,home_improvement,4,2,1,0.613,1
29,56909.39,12.2,Salaried,MORTGAGE,606.0,6475.82,17945.75,36,home_improvement,6,1,0,0.429,1
68,59258.95,46.6,Salaried,MORTGAGE,619.0,17408.53,21972.04,12,debt_consolidation,1,2,0,0.665,1
40,30563.3,23.1,Retired,RENT,757.0,1267.66,8154.25,24,home_improvement,12,1,0,0.308,1
54,33429.9,34.0,Salaried,MORTGAGE,541.0,2673.87,28022.29,24,debt_consolidation,5,4,0,0.918,0
57,77934.6,33.8,Retired,RENT,493.0,5667.23,11517.13,36,medical,2,1,0,0.22,1
43,118824.02,19.4,Salaried,MORTGAGE,759.0,24544.73,76266.31,36,business,7,1,0,0.848,1
41,62327.24,21.2,Salaried,OWN,633.0,17268.21,22904.41,36,home_improvement,2,0,0,0.645,1
41,31297.38,22.3,Salaried,RENT,615.0,9536.73,8403.18,36,debt_consolidation,5,3,0,0.573,0
62,58073.76,44.0,Salaried,MORTGAGE,640.0,0.0,30054.05,48,business,9,2,0,0.518,1
38,165005.82,15.0,Retired,OWN,669.0,37077.48,51056.84,12,medical,4,0,0,0.534,1
32,51596.62,10.7,Salaried,MORTGAGE,603.0,7090.11,12311.32,60,car,12,1,0,0.376,0
36,101815.78,16.3,Salaried,OWN,696.0,33612.11,77172.49,48,medical,3,2,0,1.088,0
28,33854.77,4.5,Unemployed,MORTGAGE,563.0,7104.58,500.0,36,medical,1,0,0,0.225,0
38,48000.03,11.5,Salaried,MORTGAGE,623.0,11418.02,16849.22,36,medical,6,3,0,0.589,0
23,66821.66,0.0,Salaried,MORTGAGE,451.0,9238.61,29268.84,60,home_improvement,2,1,0,0.576,0
22,59794.21,0.0,Salaried,RENT,756.0,30417.14,40756.0,60,car,10,0,0,1.19,0
55,33416.52,35.6,Self-Employed,MORTGAGE,634.0,1920.22,10703.77,36,education,7,1,0,0.378,1
22,32703.63,5.0,Salaried,OWN,710.0,6214.99,30486.42,12,education,2,0,0,1.122,0
47,80349.58,19.6,Self-Employed,MORTGAGE,693.0,21384.22,44338.81,60,education,5,0,0,0.818,0
58,88945.17,33.6,Unemployed,MORTGAGE,699.0,18882.7,500.0,48,home_improvement,12,3,0,0.218,1
55,104409.06,31.6,Salaried,MORTGAGE,649.0,14137.99,11408.09,48,car,12,1,0,0.245,1
41,120808.9,22.2,Self-Employed,OWN,685.0,0.0,54048.31,24,car,9,2,0,0.447,1
28,52433.96,3.9,Retired,MORTGAGE,563.0,7669.71,8978.1,48,debt_consolidation,13,0,0,0.318,0
66,41956.99,42.3,Salaried,MORTGAGE,545.0,4451.31,21379.88,36,medical,1,1,0,0.616,1
61,96326.18,33.4,Salaried,MORTGAGE,641.0,48344.54,29789.26,36,education,10,2,0,0.811,1
49,70019.89,28.9,Self-Employed,MORTGAGE,589.0,41291.04,11258.83,48,education,0,0,1,0.75,0
22,29994.59,0.0,Self-Employed,RENT,778.0,7270.13,6211.34,36,medical,8,2,0,0.449,1
19,29236.76,0.0,Salaried,OWN,684.0,1148.61,16676.14,36,car,0,3,0,0.61,0
34,62690.49,11.0,Retired,RENT,586.0,22612.87,500.0,48,education,5,1,0,0.369,0
26,44862.73,8.5,Salaried,MORTGAGE,626.0,4613.62,27323.87,48,medical,1,0,0,0.712,0
62,48377.25,36.0,Salaried,OWN,662.0,8109.2,29747.53,60,education,3,1,0,0.783,0
28,83806.57,2.6,Salaried,MORTGAGE,644.0,13046.38,27967.81,36,medical,9,2,0,0.489,0
32,71647.86,15.0,Unemployed,RENT,674.0,12532.94,8534.08,36,debt_consolidation,11,2,0,0.294,0
68,95314.44,46.3,Salaried,OWN,656.0,18757.12,48722.15,24,business,14,1,0,0.708,1
60,18661.76,40.7,Self-Employed,RENT,525.0,988.6,5649.44,36,education,14,4,0,0.356,0
29,55642.3,8.6,Retired,RENT,456.0,8051.33,5395.99,24,medical,1,1,0,0.242,0
37,69379.33,14.9,Salaried,OWN,616.0,27959.29,54242.71,36,debt_consolidation,13,0,0,1.185,0
44,22850.02,20.6,Salaried,MORTGAGE,700.0,5597.49,5098.24,36,car,4,2,0,0.468,1
52,35332.28,33.3,Unemployed,OWN,617.0,9497.21,3730.02,36,car,13,2,0,0.374,0
66,32201.15,48.6,Salaried,MORTGAGE,761.0,0.0,14716.25,24,home_improvement,12,1,0,0.457,0
63,49555.53,45.3,Salaried,RENT,646.0,19434.07,19149.77,36,business,13,0,0,0.779,1
68,110627.83,41.3,Self-Employed,OWN,772.0,16281.32,77133.89,12,car,7,1,0,0.844,0
20,134765.93,3.2,Self-Employed,RENT,754.0,56412.38,43650.14,48,business,11,0,1,0.742,0
30,32625.72,6.6,Salaried,RENT,745.0,8911.43,10636.27,24,car,6,1,0,0.599,0
47,63785.34,22.0,Unemployed,MORTGAGE,542.0,10568.72,29790.67,60,education,1,1,1,0.633,0
20,64821.91,0.0,Self-Employed,MORTGAGE,652.0,0.0,28515.39,36,education,7,3,1,0.44,0
36,59504.84,17.3,Salaried,RENT,760.0,34288.29,26539.61,48,education,3,2,0,1.022,0
25,59843.6,5.2,Salaried,RENT,675.0,22171.28,27192.35,60,education,1,3,1,0.825,0
66,57060.72,43.0,Self-Employed,MORTGAGE,700.0,21652.33,24702.91,60,medical,2,0,0,0.812,1
21,113980.77,2.4,Salaried,MORTGAGE,525.0,59591.9,36098.1,60,home_improvement,3,2,0,0.84,0
25,85070.3,3.6,Salaried,OWN,823.0,24127.05,48195.35,24,medical,11,5,0,0.85,0
28,28851.67,3.7,Salaried,MORTGAGE,579.0,13065.77,9463.94,36,medical,14,2,0,0.781,0
25,72974.15,0.2,Self-Employed,RENT,471.0,13004.99,40929.02,48,medical,12,0,0,0.739,0
47,76587.31,26.6,Salaried,RENT,618.0,27620.2,51891.92,36,car,9,1,0,1.038,0
36,57381.87,13.7,Salaried,RENT,430.0,8922.05,15177.04,48,car,13,2,0,0.42,1
65,86310.99,37.5,Self-Employed,MORTGAGE,552.0,15054.46,76031.06,48,medical,4,2,0,1.055,1
31,53854.27,12.4,Retired,OWN,850.0,14247.15,13866.26,24,education,13,0,0,0.522,1
45,54189.03,21.1,Salaried,MORTGAGE,616.0,3245.39,14030.75,24,debt_consolidation,14,1,0,0.319,0
52,52084.37,36.4,Self-Employed,RENT,521.0,15594.77,26458.76,48,medical,2,2,0,0.807,0
50,17869.99,22.4,Salaried,RENT,652.0,3631.29,8726.14,48,medical,5,1,0,0.692,1
59,47089.29,36.3,Salaried,OWN,569.0,0.0,19512.06,48,education,4,1,0,0.414,1
28,35097.13,3.2,Salaried,OWN,728.0,6364.89,19782.5,48,education,2,0,1,0.745,0
44,27086.1,18.1,Unemployed,OWN,570.0,5369.6,12202.99,24,education,2,3,0,0.649,0
59,100409.2,35.1,Salaried,MORTGAGE,674.0,37947.19,81647.58,12,car,14,0,0,1.191,1
62,63076.51,47.1,Unemployed,OWN,547.0,18467.52,24559.15,36,medical,2,2,0,0.682,0
50,48295.06,28.6,Salaried,MORTGAGE,850.0,22559.63,11064.46,36,debt_consolidation,9,3,0,0.696,1
51,36960.25,25.8,Self-Employed,MORTGAGE,695.0,12123.57,10705.84,48,home_improvement,13,0,0,0.618,0
62,56845.07,32.7,Salaried,RENT,637.0,9487.77,28096.52,48,business,11,1,0,0.661,0
50,80476.3,21.1,Self-Employed,MORTGAGE,624.0,19414.59,40012.04,60,medical,6,0,0,0.738,1
67,32419.56,42.9,Retired,OWN,600.0,6412.36,14306.6,36,debt_consolidation,0,0,0,0.639,1
24,48902.6,0.0,Retired,OWN,582.0,15805.12,11252.45,24,home_improvement,6,2,0,0.553,0
36,75662.15,13.1,Unemployed,MORTGAGE,579.0,19594.48,47041.4,36,debt_consolidation,4,0,0,0.881,0
23,18620.15,0.0,Salaried,MORTGAGE,801.0,2899.46,14661.47,24,business,12,3,0,0.943,0
22,47629.86,0.0,Self-Employed,RENT,600.0,11968.91,19330.34,12,business,14,1,0,0.657,0
42,39551.32,24.1,Retired,RENT,458.0,12623.88,30142.89,36,education,3,3,0,1.081,0
29,45847.92,13.5,Salaried,MORTGAGE,545.0,4540.63,26282.38,36,medical,2,0,0,0.672,1
39,38146.36,9.4,Salaried,OWN,733.0,11350.5,32185.51,12,education,12,2,0,1.141,0
40,52512.8,14.8,Salaried,MORTGAGE,627.0,693.04,25969.09,48,business,13,1,0,0.508,1
50,128259.86,24.6,Self-Employed,RENT,638.0,53335.03,54808.08,48,business,14,2,0,0.843,1
67,41690.93,45.6,Salaried,MORTGAGE,755.0,13719.53,23700.47,12,business,11,2,0,0.898,0
62,56718.49,35.1,Salaried,RENT,580.0,28041.19,17768.94,48,car,6,3,0,0.808,0
37,132902.79,21.7,Salaried,MORTGAGE,707.0,10965.88,63982.52,12,car,5,2,0,0.564,1
34,37234.54,12.2,Self-Employed,MORTGAGE,590.0,15639.17,24803.54,36,debt_consolidation,0,1,0,1.086,0
58,121459.68,35.5,Salaried,MORTGAGE,702.0,47413.85,68491.37,48,medical,13,2,1,0.954,0
24,49151.44,8.4,Retired,RENT,615.0,10944.31,19356.25,36,car,14,1,0,0.616,0
46,119485.24,23.9,Self-Employed,RENT,628.0,23120.81,52583.44,48,debt_consolidation,13,0,0,0.634,1
39,71332.02,18.6,Salaried,RENT,724.0,6222.16,39342.13,36,medical,8,0,1,0.639,0
27,57156.83,2.0,Self-Employed,MORTGAGE,717.0,2750.88,31144.15,24,business,13,1,0,0.593,0
50,47438.27,22.5,Salaried,RENT,635.0,6513.98,26091.66,36,business,0,2,0,0.687,0
34,35881.58,9.6,Self-Employed,OWN,608.0,2211.51,16788.55,36,education,6,3,0,0.53,0
27,50914.13,13.7,Unemployed,RENT,794.0,24915.26,11969.46,24,business,1,0,0,0.724,1
51,76778.56,31.5,Salaried,MORTGAGE,703.0,1895.83,20497.53,36,business,8,1,0,0.292,1
27,48700.49,6.1,Salaried,MORTGAGE,615.0,13262.81,23972.01,24,education,0,1,0,0.765,0
52,41843.37,26.1,Salaried,RENT,591.0,13195.55,23695.56,36,education,4,2,0,0.882,0
26,43243.78,7.6,Self-Employed,MORTGAGE,742.0,13129.89,23368.39,36,home_improvement,6,1,0,0.844,0
40,80518.18,12.6,Salaried,RENT,660.0,25507.62,21333.83,48,education,1,3,0,0.582,0
60,90452.55,31.7,Self-Employed,MORTGAGE,635.0,35453.79,33446.33,60,business,1,1,0,0.762,1
29,35116.44,4.8,Salaried,MORTGAGE,660.0,6430.23,5799.28,48,business,13,1,0,0.348,0
57,35091.21,42.8,Unemployed,RENT,680.0,9233.64,4271.1,60,business,4,1,1,0.385,0
55,59259.39,40.6,Salaried,RENT,645.0,12205.41,24669.44,36,home_improvement,14,0,0,0.622,0
64,105215.51,40.2,Self-Employed,OWN,758.0,46860.76,70666.03,48,medical,5,1,0,1.117,1
26,86941.88,1.3,Salaried,MORTGAGE,763.0,49120.41,36512.18,48,car,0,2,0,0.985,0
55,26214.66,26.4,Salaried,MORTGAGE,698.0,1858.88,20490.09,48,debt_consolidation,1,0,0,0.853,0
66,42957.31,44.3,Salaried,OWN,774.0,0.0,15773.03,48,business,10,2,0,0.367,1
57,30782.4,35.6,Self-Employed,OWN,651.0,10323.49,12505.15,60,home_improvement,0,0,0,0.742,1
27,42883.56,8.2,Retired,RENT,712.0,17606.1,8653.84,36,business,14,2,0,0.612,1
60,109338.63,41.6,Salaried,RENT,740.0,59430.64,36142.02,60,education,3,0,0,0.874,1
23,24069.47,0.2,Retired,MORTGAGE,742.0,8681.46,3899.55,36,medical,9,1,0,0.523,1
48,21819.67,28.2,Salaried,MORTGAGE,732.0,10023.24,1984.12,12,education,6,1,1,0.55,1
43,32393.82,18.2,Retired,OWN,707.0,16164.81,5358.38,24,car,0,1,0,0.664,1
45,56593.83,25.1,Salaried,RENT,826.0,26583.07,23602.74,36,business,10,1,0,0.887,1
45,66861.42,21.0,Salaried,OWN,601.0,25552.7,16893.12,12,debt_consolidation,0,2,0,0.635,0
19,61005.8,0.0,Self-Employed,OWN,636.0,3518.12,18303.29,24,debt_consolidation,11,2,0,0.358,1
44,88242.39,23.5,Salaried,MORTGAGE,631.0,21949.92,42530.55,36,education,7,0,0,0.731,1
66,20301.65,44.3,Retired,OWN,617.0,5989.1,1832.03,48,business,4,0,0,0.385,1
40,88802.34,21.2,Retired,MORTGAGE,471.0,20871.09,36960.17,24,medical,14,0,0,0.651,0
32,41938.2,3.7,Salaried,RENT,774.0,10244.84,23888.63,36,medical,3,1,0,0.814,0
69,70667.93,42.7,Salaried,OWN,558.0,34279.9,41475.85,48,debt_consolidation,4,1,0,1.072,1
23,25293.11,0.0,Salaried,MORTGAGE,665.0,3451.88,12730.36,48,debt_consolidation,9,3,0,0.64,0
43,49142.44,15.2,Salaried,OWN,522.0,18175.72,19144.1,48,home_improvement,5,4,0,0.759,0
44,55167.84,20.4,Self-Employed,MORTGAGE,706.0,16410.57,15185.07,24,medical,7,2,0,0.573,1
42,87367.23,18.5,Salaried,MORTGAGE,579.0,10603.77,33507.8,60,debt_consolidation,11,0,0,0.505,1
65,22189.46,48.2,Salaried,RENT,548.0,1963.98,16213.68,60,car,13,0,0,0.819,1
39,49780.38,17.6,Salaried,RENT,667.0,0.0,22630.82,36,car,12,4,0,0.455,0
68,28492.11,50.1,Unemployed,RENT,587.0,9198.29,10787.79,12,debt_consolidation,1,1,0,0.701,1
21,63117.16,0.2,Salaried,MORTGAGE,598.0,15180.52,32362.6,36,education,14,1,0,0.753,0
56,72302.09,31.9,Self-Employed,RENT,665.0,9119.71,29639.87,60,home_improvement,6,1,0,0.536,1
48,93300.91,26.5,Self-Employed,OWN,722.0,0.0,41533.7,48,debt_consolidation,12,2,0,0.445,1
30,37514.59,10.9,Salaried,RENT,576.0,11813.59,13154.74,60,car,4,3,0,0.666,0
29,77933.66,11.8,Self-Employed,MORTGAGE,561.0,17452.53,24705.94,60,car,8,0,0,0.541,0
55,96804.7,32.5,Salaried,OWN,652.0,13837.84,58005.38,48,home_improvement,14,3,0,0.742,1
51,21555.29,22.4,Self-Employed,RENT,699.0,2271.8,500.0,24,debt_consolidation,14,3,0,0.129,0
49,66580.86,20.1,Salaried,OWN,782.0,14262.53,33005.49,12,debt_consolidation,9,2,0,0.71,0
20,79162.31,0.0,Salaried,RENT,554.0,25371.48,24116.75,24,medical,9,0,1,0.625,0
49,43072.36,17.6,Retired,MORTGAGE,621.0,8636.12,816.54,24,medical,0,2,0,0.219,0
69,26758.65,54.2,Salaried,MORTGAGE,756.0,1919.16,5487.61,12,medical,9,3,0,0.277,1
18,78549.0,0.0,Salaried,MORTGAGE,828.0,18952.4,30853.32,36,home_improvement,6,2,0,0.634,0
42,26909.79,17.5,Salaried,RENT,561.0,10947.77,11310.07,48,education,0,0,0,0.827,0
43,44838.58,16.6,Self-Employed,MORTGAGE,584.0,11480.48,24571.58,12,business,14,1,0,0.804,0
64,48047.14,46.1,Self-Employed,RENT,684.0,12504.92,26983.45,48,business,6,0,0,0.822,0
32,70106.38,5.5,Salaried,MORTGAGE,598.0,14101.87,6355.63,60,medical,11,2,0,0.292,0
42,35835.14,15.9,Salaried,OWN,582.0,4176.6,17039.63,24,debt_consolidation,0,4,0,0.592,0
55,34811.68,29.9,Unemployed,OWN,672.0,3883.78,18997.04,12,car,3,2,0,0.657,0
21,51506.21,0.0,Self-Employed,RENT,789.0,37.18,22857.66,36,business,13,0,0,0.445,1
59,81080.29,39.5,Unemployed,RENT,532.0,34636.19,40579.74,60,medical,14,1,0,0.928,0
60,153848.71,42.8,Salaried,MORTGAGE,785.0,49134.37,2076.32,48,debt_consolidation,0,1,0,0.333,1
55,23069.33,37.2,Salaried,MORTGAGE,598.0,6052.77,4659.01,12,business,13,1,0,0.464,0
51,57392.62,29.0,Salaried,MORTGAGE,681.0,16892.8,38637.25,48,car,4,2,0,0.968,1
56,28473.6,38.1,Salaried,MORTGAGE,793.0,8568.54,9796.58,48,debt_consolidation,3,3,0,0.645,1
58,81585.4,33.3,Self-Employed,RENT,679.0,11407.11,68908.72,24,debt_consolidation,14,2,0,0.984,1
64,30660.42,34.7,Retired,RENT,623.0,6169.2,4424.77,48,car,8,1,1,0.346,0
40,34985.04,15.3,Self-Employed,MORTGAGE,715.0,6257.73,24935.74,36,business,11,2,0,0.892,0
41,36510.84,15.8,Salaried,RENT,634.0,22881.84,10144.86,24,education,2,1,0,0.905,0
51,47188.27,26.5,Self-Employed,RENT,697.0,19018.3,27014.68,60,car,11,3,0,0.976,0
28,57618.49,2.2,Salaried,OWN,632.0,15855.59,19643.5,24,education,5,3,0,0.616,0
62,62433.09,38.2,Salaried,MORTGAGE,728.0,28400.67,26417.66,48,home_improvement,10,1,0,0.878,1
58,48879.64,38.5,Salaried,OWN,525.0,21309.24,25373.84,48,debt_consolidation,9,1,0,0.955,1
50,25211.47,34.9,Self-Employed,RENT,559.0,1082.11,6991.88,24,car,0,0,0,0.32,1
33,70537.03,4.1,Self-Employed,MORTGAGE,523.0,15276.35,39516.35,48,home_improvement,13,0,0,0.777,0
36,47739.8,8.8,Retired,MORTGAGE,645.0,11818.05,16557.37,12,business,4,1,0,0.594,1
40,87629.01,14.8,Salaried,MORTGAGE,512.0,29945.39,38172.07,24,home_improvement,5,2,0,0.777,0
52,34410.97,33.1,Salaried,RENT,588.0,7446.57,500.0,24,home_improvement,11,0,0,0.231,1
58,22001.43,35.2,Salaried,MORTGAGE,550.0,5175.18,7316.2,60,car,13,1,0,0.568,0
52,48193.86,27.1,Retired,OWN,783.0,8713.34,31456.54,60,car,13,1,0,0.834,1
66,93711.51,46.9,Salaried,RENT,561.0,38172.47,50504.45,24,education,6,0,0,0.946,1
67,53128.62,48.8,Salaried,MORTGAGE,534.0,1779.75,30671.64,36,debt_consolidation,5,2,0,0.611,0
54,44363.18,31.9,Salaried,MORTGAGE,672.0,8246.97,18218.34,60,business,12,0,0,0.597,1
37,31723.93,11.7,Unemployed,OWN,802.0,0.0,23325.17,48,home_improvement,3,0,0,0.735,1
49,118052.32,28.1,Salaried,RENT,640.0,11280.38,54031.1,12,education,9,0,0,0.553,0
40,29295.78,17.1,Salaried,RENT,647.0,8717.74,7850.68,36,business,3,2,0,0.566,0
50,34108.53,27.0,Self-Employed,OWN,766.0,10246.99,19476.93,36,debt_consolidation,3,1,0,0.871,1
60,65187.11,36.0,Self-Employed,MORTGAGE,729.0,13234.37,38103.15,36,car,8,0,0,0.788,1
37,19379.86,18.7,Self-Employed,RENT,688.0,8112.37,10192.22,36,education,12,0,0,0.945,0
44,92715.91,23.0,Salaried,RENT,598.0,42010.18,29614.69,48,debt_consolidation,4,0,0,0.773,1
20,66976.46,2.1,Salaried,MORTGAGE,691.0,16048.62,30560.99,48,education,10,1,1,0.696,0
56,76850.37,39.3,Salaried,MORTGAGE,528.0,22099.47,52155.65,36,medical,0,0,0,0.966,0
43,64799.85,22.8,Retired,MORTGAGE,594.0,11801.24,32108.97,48,debt_consolidation,10,1,0,0.678,0
41,45226.49,17.0,Salaried,RENT,779.0,15559.41,4723.79,36,business,5,0,0,0.448,1
45,28808.5,27.2,Salaried,MORTGAGE,767.0,2042.26,7900.65,48,car,1,0,0,0.345,1
29,45704.97,8.9,Salaried,RENT,689.0,23738.03,12109.39,24,business,8,0,0,0.784,1
49,30103.05,37.4,Salaried,OWN,476.0,12673.32,7499.73,36,home_improvement,3,0,0,0.67,1
56,62509.74,35.2,Salaried,OWN,541.0,4385.75,500.0,36,debt_consolidation,9,1,0,0.078,1
36,73378.77,16.8,Unemployed,MORTGAGE,589.0,9660.11,57097.16,36,education,0,0,0,0.91,1
24,102580.62,3.2,Unemployed,RENT,635.0,32126.95,23054.22,48,car,5,1,0,0.538,0
38,59034.89,15.6,Salaried,MORTGAGE,537.0,11763.43,14121.76,36,education,3,1,0,0.438,1
28,77830.42,5.0,Unemployed,MORTGAGE,628.0,25815.57,907.37,36,business,4,0,1,0.343,0
37,42252.87,16.2,Salaried,MORTGAGE,809.0,8285.39,24222.97,36,business,0,1,0,0.769,1
50,38594.36,30.1,Salaried,RENT,686.0,18475.96,14736.37,48,debt_consolidation,4,0,0,0.861,1
23,62120.79,5.6,Salaried,RENT,670.0,15607.6,20488.51,48,debt_consolidation,1,2,0,0.581,1
56,40407.21,35.2,Salaried,RENT,558.0,24772.98,13754.6,48,car,9,0,0,0.953,0
29,56083.27,5.1,Salaried,OWN,502.0,19090.82,29026.51,60,debt_consolidation,6,1,0,0.858,0
64,28836.69,40.7,Self-Employed,RENT,539.0,1372.32,8766.23,48,business,4,0,0,0.352,1
56,31545.5,28.7,Unemployed,OWN,499.0,17759.31,500.0,24,education,9,1,0,0.579,0
32,67353.13,16.6,Retired,MORTGAGE,657.0,27938.2,9543.45,48,debt_consolidation,13,2,1,0.556,0
47,76369.99,22.8,Salaried,MORTGAGE,685.0,23447.28,10027.82,36,education,8,2,0,0.438,1
23,29946.63,4.9,Self-Employed,OWN,563.0,10391.33,13627.62,48,medical,4,2,0,0.802,0
23,68549.21,2.1,Unemployed,OWN,663.0,4911.07,40170.1,60,medical,6,2,0,0.658,0
67,37557.64,46.2,Salaried,OWN,782.0,0.0,26033.5,24,business,11,1,0,0.693,0
59,49427.02,36.5,Self-Employed,MORTGAGE,826.0,12047.22,3609.22,24,education,1,1,0,0.317,1
26,99555.66,0.8,Self-Employed,RENT,719.0,45478.57,52172.54,24,education,4,0,0,0.981,1
32,73404.73,6.1,Salaried,RENT,634.0,22708.22,20332.07,60,debt_consolidation,7,1,0,0.586,0
28,72979.66,12.9,Self-Employed,RENT,716.0,36955.13,71862.46,36,business,9,0,0,1.491,0
38,127311.89,16.5,Salaried,MORTGAGE,772.0,57059.04,86153.33,48,medical,8,0,0,1.125,0
33,34477.43,15.5,Salaried,RENT,469.0,8725.94,25526.37,12,medical,10,2,0,0.993,0
35,29943.35,18.5,Retired,MORTGAGE,783.0,12802.68,16782.89,24,business,14,2,1,0.988,0
45,34164.38,21.4,Salaried,MORTGAGE,601.0,16343.87,16275.15,12,medical,2,0,0,0.955,0
27,43163.46,6.7,Retired,MORTGAGE,602.0,10271.73,13790.01,48,car,7,2,0,0.557,1
63,15104.15,41.2,Self-Employed,OWN,618.0,3291.7,4231.21,24,education,5,1,0,0.498,1
55,44191.42,28.4,Salaried,MORTGAGE,679.0,11978.86,10605.01,60,business,1,2,1,0.511,0
57,37336.05,34.3,Salaried,RENT,550.0,0.0,19545.99,48,debt_consolidation,1,2,0,0.524,0
26,72539.02,6.4,Self-Employed,RENT,624.0,21186.09,51653.63,60,debt_consolidation,9,5,0,1.004,0
54,58466.53,30.0,Salaried,OWN,697.0,20934.86,19214.35,36,car,7,2,0,0.687,1
